-1, -1, 0, -0.7071067811865475, -0.7071067811865475, 0, 0.5, 0.25
-1, -0.75, 0, -0.8, -0.6, 0, 0.5, 0.2951672353008665
-1, -0.5, 0, -0.8944271909999159, -0.4472135954999579, 0, 0.5, 0.35241638234956674
-1, -0.25, 0, -0.9701425001453319, -0.24253562503633297, 0, 0.5, 0.42202086962263063
-1, 0, 0, -1, 0, 0, 0.5, 0.5
-1, 0.25, 0, -0.9701425001453319, 0.24253562503633297, 0, 0.5, 0.5779791303773694
-1, 0.5, 0, -0.8944271909999159, 0.4472135954999579, 0, 0.5, 0.6475836176504333
-1, 0.75, 0, -0.8, 0.6, 0, 0.5, 0.7048327646991335
-1, 1, 0, -0.7071067811865475, 0.7071067811865475, 0, 0.5, 0.75
-0.75, -1, 0, -0.6, -0.8, 0, 0.5, 0.20483276469913347
-0.75, -0.75, 0, -0.7071067811865476, -0.7071067811865476, 0, 0.5, 0.25
-0.75, -0.5, 0, -0.8320502943378437, -0.5547001962252291, 0, 0.5, 0.31283295818900125
-0.75, -0.25, 0, -0.9486832980505138, -0.31622776601683794, 0, 0.5, 0.39758361765043326
-0.75, 0, 0, -1, 0, 0, 0.5, 0.5
-0.75, 0.25, 0, -0.9486832980505138, 0.31622776601683794, 0, 0.5, 0.6024163823495667
-0.75, 0.5, 0, -0.8320502943378437, 0.5547001962252291, 0, 0.5, 0.6871670418109987
-0.75, 0.75, 0, -0.7071067811865476, 0.7071067811865476, 0, 0.5, 0.75
-0.75, 1, 0, -0.6, 0.8, 0, 0.5, 0.7951672353008665
-0.5, -1, 0, -0.4472135954999579, -0.8944271909999159, 0, 0.5, 0.14758361765043326
-0.5, -0.75, 0, -0.5547001962252291, -0.8320502943378437, 0, 0.5, 0.18716704181099875
-0.5, -0.5, 0, -0.7071067811865475, -0.7071067811865475, 0, 0.5, 0.25
-0.5, -0.25, 0, -0.8944271909999159, -0.4472135954999579, 0, 0.5, 0.35241638234956674
-0.5, 0, 0, -1, 0, 0, 0.5, 0.5
-0.5, 0.25, 0, -0.8944271909999159, 0.4472135954999579, 0, 0.5, 0.6475836176504333
-0.5, 0.5, 0, -0.7071067811865475, 0.7071067811865475, 0, 0.5, 0.75
-0.5, 0.75, 0, -0.5547001962252291, 0.8320502943378437, 0, 0.5, 0.8128329581890013
-0.5, 1, 0, -0.4472135954999579, 0.8944271909999159, 0, 0.5, 0.8524163823495667
-0.25, -1, 0, -0.24253562503633297, -0.9701425001453319, 0, 0.5, 0.07797913037736925
-0.25, -0.75, 0, -0.31622776601683794, -0.9486832980505138, 0, 0.5, 0.10241638234956674
-0.25, -0.5, 0, -0.4472135954999579, -0.8944271909999159, 0, 0.5, 0.14758361765043326
-0.25, -0.25, 0, -0.7071067811865475, -0.7071067811865475, 0, 0.5, 0.25
-0.25, 0, 0, -1, 0, 0, 0.5, 0.5
-0.25, 0.25, 0, -0.7071067811865475, 0.7071067811865475, 0, 0.5, 0.75
-0.25, 0.5, 0, -0.4472135954999579, 0.8944271909999159, 0, 0.5, 0.8524163823495667
-0.25, 0.75, 0, -0.31622776601683794, 0.9486832980505138, 0, 0.5, 0.8975836176504333
-0.25, 1, 0, -0.24253562503633297, 0.9701425001453319, 0, 0.5, 0.9220208696226307
0, -1, 0, 0, -1, 0, 1, 0
0, -0.75, 0, 0, -1, 0, 1, 0
0, -0.5, 0, 0, -1, 0, 1, 0
0, -0.25, 0, 0, -1, 0, 1, 0
0, 0.25, 0, 0, 1, 0, 1, 1
0, 0.5, 0, 0, 1, 0, 1, 1
0, 0.75, 0, 0, 1, 0, 1, 1
0, 1, 0, 0, 1, 0, 1, 1
0.25, -1, 0, 0.24253562503633297, -0.9701425001453319, 0, 1, 0.07797913037736925
0.25, -0.75, 0, 0.31622776601683794, -0.9486832980505138, 0, 1, 0.10241638234956674
0.25, -0.5, 0, 0.4472135954999579, -0.8944271909999159, 0, 1, 0.14758361765043326
0.25, -0.25, 0, 0.7071067811865475, -0.7071067811865475, 0, 1, 0.25
0.25, 0, 0, 1, 0, 0, 1, 0.5
0.25, 0.25, 0, 0.7071067811865475, 0.7071067811865475, 0, 1, 0.75
0.25, 0.5, 0, 0.4472135954999579, 0.8944271909999159, 0, 1, 0.8524163823495667
0.25, 0.75, 0, 0.31622776601683794, 0.9486832980505138, 0, 1, 0.8975836176504333
0.25, 1, 0, 0.24253562503633297, 0.9701425001453319, 0, 1, 0.9220208696226307
0.5, -1, 0, 0.4472135954999579, -0.8944271909999159, 0, 1, 0.14758361765043326
0.5, -0.75, 0, 0.5547001962252291, -0.8320502943378437, 0, 1, 0.18716704181099875
0.5, -0.5, 0, 0.7071067811865475, -0.7071067811865475, 0, 1, 0.25
0.5, -0.25, 0, 0.8944271909999159, -0.4472135954999579, 0, 1, 0.35241638234956674
0.5, 0, 0, 1, 0, 0, 1, 0.5
0.5, 0.25, 0, 0.8944271909999159, 0.4472135954999579, 0, 1, 0.6475836176504333
0.5, 0.5, 0, 0.7071067811865475, 0.7071067811865475, 0, 1, 0.75
0.5, 0.75, 0, 0.5547001962252291, 0.8320502943378437, 0, 1, 0.8128329581890013
0.5, 1, 0, 0.4472135954999579, 0.8944271909999159, 0, 1, 0.8524163823495667
0.75, -1, 0, 0.6, -0.8, 0, 1, 0.20483276469913347
0.75, -0.75, 0, 0.7071067811865476, -0.7071067811865476, 0, 1, 0.25
0.75, -0.5, 0, 0.8320502943378437, -0.5547001962252291, 0, 1, 0.31283295818900125
0.75, -0.25, 0, 0.9486832980505138, -0.31622776601683794, 0, 1, 0.39758361765043326
0.75, 0, 0, 1, 0, 0, 1, 0.5
0.75, 0.25, 0, 0.9486832980505138, 0.31622776601683794, 0, 1, 0.6024163823495667
0.75, 0.5, 0, 0.8320502943378437, 0.5547001962252291, 0, 1, 0.6871670418109987
0.75, 0.75, 0, 0.7071067811865476, 0.7071067811865476, 0, 1, 0.75
0.75, 1, 0, 0.6, 0.8, 0, 1, 0.7951672353008665
1, -1, 0, 0.7071067811865475, -0.7071067811865475, 0, 1, 0.25
1, -0.75, 0, 0.8, -0.6, 0, 1, 0.2951672353008665
1, -0.5, 0, 0.8944271909999159, -0.4472135954999579, 0, 1, 0.35241638234956674
1, -0.25, 0, 0.9701425001453319, -0.24253562503633297, 0, 1, 0.42202086962263063
1, 0, 0, 1, 0, 0, 1, 0.5
1, 0.25, 0, 0.9701425001453319, 0.24253562503633297, 0, 1, 0.5779791303773694
1, 0.5, 0, 0.8944271909999159, 0.4472135954999579, 0, 1, 0.6475836176504333
1, 0.75, 0, 0.8, 0.6, 0, 1, 0.7048327646991335
1, 1, 0, 0.7071067811865475, 0.7071067811865475, 0, 1, 0.75
-1, 0, -1, -0.7071067811865475, 0, -0.7071067811865475, 0.375, 0.5
-1, 0, -0.75, -0.8, 0, -0.6, 0.39758361765043326, 0.5
-1, 0, -0.5, -0.8944271909999159, 0, -0.4472135954999579, 0.42620819117478337, 0.5
-1, 0, -0.25, -0.9701425001453319, 0, -0.24253562503633297, 0.4610104348113153, 0.5
-1, 0, 0, -1, 0, 0, 0.5, 0.5
-1, 0, 0.25, -0.9701425001453319, 0, 0.24253562503633297, 0.5389895651886847, 0.5
-1, 0, 0.5, -0.8944271909999159, 0, 0.4472135954999579, 0.5737918088252166, 0.5
-1, 0, 0.75, -0.8, 0, 0.6, 0.6024163823495667, 0.5
-1, 0, 1, -0.7071067811865475, 0, 0.7071067811865475, 0.625, 0.5
-0.75, 0, -1, -0.6, 0, -0.8, 0.35241638234956674, 0.5
-0.75, 0, -0.75, -0.7071067811865476, 0, -0.7071067811865476, 0.375, 0.5
-0.75, 0, -0.5, -0.8320502943378437, 0, -0.5547001962252291, 0.4064164790945006, 0.5
-0.75, 0, -0.25, -0.9486832980505138, 0, -0.31622776601683794, 0.44879180882521663, 0.5
-0.75, 0, 0, -1, 0, 0, 0.5, 0.5
-0.75, 0, 0.25, -0.9486832980505138, 0, 0.31622776601683794, 0.5512081911747834, 0.5
-0.75, 0, 0.5, -0.8320502943378437, 0, 0.5547001962252291, 0.5935835209054994, 0.5
-0.75, 0, 0.75, -0.7071067811865476, 0, 0.7071067811865476, 0.625, 0.5
-0.75, 0, 1, -0.6, 0, 0.8, 0.6475836176504333, 0.5
-0.5, 0, -1, -0.4472135954999579, 0, -0.8944271909999159, 0.32379180882521663, 0.5
-0.5, 0, -0.75, -0.5547001962252291, 0, -0.8320502943378437, 0.3435835209054994, 0.5
-0.5, 0, -0.5, -0.7071067811865475, 0, -0.7071067811865475, 0.375, 0.5
-0.5, 0, -0.25, -0.8944271909999159, 0, -0.4472135954999579, 0.42620819117478337, 0.5
-0.5, 0, 0, -1, 0, 0, 0.5, 0.5
-0.5, 0, 0.25, -0.8944271909999159, 0, 0.4472135954999579, 0.5737918088252166, 0.5
-0.5, 0, 0.5, -0.7071067811865475, 0, 0.7071067811865475, 0.625, 0.5
-0.5, 0, 0.75, -0.5547001962252291, 0, 0.8320502943378437, 0.6564164790945006, 0.5
-0.5, 0, 1, -0.4472135954999579, 0, 0.8944271909999159, 0.6762081911747834, 0.5
-0.25, 0, -1, -0.24253562503633297, 0, -0.9701425001453319, 0.2889895651886846, 0.5
-0.25, 0, -0.75, -0.31622776601683794, 0, -0.9486832980505138, 0.30120819117478337, 0.5
-0.25, 0, -0.5, -0.4472135954999579, 0, -0.8944271909999159, 0.32379180882521663, 0.5
-0.25, 0, -0.25, -0.7071067811865475, 0, -0.7071067811865475, 0.375, 0.5
-0.25, 0, 0, -1, 0, 0, 0.5, 0.5
-0.25, 0, 0.25, -0.7071067811865475, 0, 0.7071067811865475, 0.625, 0.5
-0.25, 0, 0.5, -0.4472135954999579, 0, 0.8944271909999159, 0.6762081911747834, 0.5
-0.25, 0, 0.75, -0.31622776601683794, 0, 0.9486832980505138, 0.6987918088252166, 0.5
-0.25, 0, 1, -0.24253562503633297, 0, 0.9701425001453319, 0.7110104348113153, 0.5
0, 0, -1, 0, 0, -1, 0.25, 0.5
0, 0, -0.75, 0, 0, -1, 0.25, 0.5
0, 0, -0.5, 0, 0, -1, 0.25, 0.5
0, 0, -0.25, 0, 0, -1, 0.25, 0.5
0, 0, 0.25, 0, 0, 1, 0.75, 0.5
0, 0, 0.5, 0, 0, 1, 0.75, 0.5
0, 0, 0.75, 0, 0, 1, 0.75, 0.5
0, 0, 1, 0, 0, 1, 0.75, 0.5
0.25, 0, -1, 0.24253562503633297, 0, -0.9701425001453319, 0.21101043481131532, 0.5
0.25, 0, -0.75, 0.31622776601683794, 0, -0.9486832980505138, 0.19879180882521663, 0.5
0.25, 0, -0.5, 0.4472135954999579, 0, -0.8944271909999159, 0.17620819117478337, 0.5
0.25, 0, -0.25, 0.7071067811865475, 0, -0.7071067811865475, 0.125, 0.5
0.25, 0, 0, 1, 0, 0, 1, 0.5
0.25, 0, 0.25, 0.7071067811865475, 0, 0.7071067811865475, 0.875, 0.5
0.25, 0, 0.5, 0.4472135954999579, 0, 0.8944271909999159, 0.8237918088252166, 0.5
0.25, 0, 0.75, 0.31622776601683794, 0, 0.9486832980505138, 0.8012081911747834, 0.5
0.25, 0, 1, 0.24253562503633297, 0, 0.9701425001453319, 0.7889895651886847, 0.5
0.5, 0, -1, 0.4472135954999579, 0, -0.8944271909999159, 0.17620819117478337, 0.5
0.5, 0, -0.75, 0.5547001962252291, 0, -0.8320502943378437, 0.15641647909450063, 0.5
0.5, 0, -0.5, 0.7071067811865475, 0, -0.7071067811865475, 0.125, 0.5
0.5, 0, -0.25, 0.8944271909999159, 0, -0.4472135954999579, 0.07379180882521663, 0.5
0.5, 0, 0, 1, 0, 0, 1, 0.5
0.5, 0, 0.25, 0.8944271909999159, 0, 0.4472135954999579, 0.9262081911747834, 0.5
0.5, 0, 0.5, 0.7071067811865475, 0, 0.7071067811865475, 0.875, 0.5
0.5, 0, 0.75, 0.5547001962252291, 0, 0.8320502943378437, 0.8435835209054994, 0.5
0.5, 0, 1, 0.4472135954999579, 0, 0.8944271909999159, 0.8237918088252166, 0.5
0.75, 0, -1, 0.6, 0, -0.8, 0.14758361765043326, 0.5
0.75, 0, -0.75, 0.7071067811865476, 0, -0.7071067811865476, 0.125, 0.5
0.75, 0, -0.5, 0.8320502943378437, 0, -0.5547001962252291, 0.09358352090549937, 0.5
0.75, 0, -0.25, 0.9486832980505138, 0, -0.31622776601683794, 0.05120819117478337, 0.5
0.75, 0, 0, 1, 0, 0, 1, 0.5
0.75, 0, 0.25, 0.9486832980505138, 0, 0.31622776601683794, 0.9487918088252166, 0.5
0.75, 0, 0.5, 0.8320502943378437, 0, 0.5547001962252291, 0.9064164790945006, 0.5
0.75, 0, 0.75, 0.7071067811865476, 0, 0.7071067811865476, 0.875, 0.5
0.75, 0, 1, 0.6, 0, 0.8, 0.8524163823495667, 0.5
1, 0, -1, 0.7071067811865475, 0, -0.7071067811865475, 0.125, 0.5
1, 0, -0.75, 0.8, 0, -0.6, 0.10241638234956674, 0.5
1, 0, -0.5, 0.8944271909999159, 0, -0.4472135954999579, 0.07379180882521663, 0.5
1, 0, -0.25, 0.9701425001453319, 0, -0.24253562503633297, 0.03898956518868468, 0.5
1, 0, 0, 1, 0, 0, 1, 0.5
1, 0, 0.25, 0.9701425001453319, 0, 0.24253562503633297, 0.9610104348113153, 0.5
1, 0, 0.5, 0.8944271909999159, 0, 0.4472135954999579, 0.9262081911747834, 0.5
1, 0, 0.75, 0.8, 0, 0.6, 0.8975836176504333, 0.5
1, 0, 1, 0.7071067811865475, 0, 0.7071067811865475, 0.875, 0.5
0, -1, -1, 0, -0.7071067811865475, -0.7071067811865475, 0.25, 0.25
0, -1, -0.75, 0, -0.8, -0.6, 0.25, 0.20483276469913347
0, -1, -0.5, 0, -0.8944271909999159, -0.4472135954999579, 0.25, 0.14758361765043326
0, -1, -0.25, 0, -0.9701425001453319, -0.24253562503633297, 0.25, 0.07797913037736925
0, -1, 0, 0, -1, 0, 1, 0
0, -1, 0.25, 0, -0.9701425001453319, 0.24253562503633297, 0.75, 0.07797913037736925
0, -1, 0.5, 0, -0.8944271909999159, 0.4472135954999579, 0.75, 0.14758361765043326
0, -1, 0.75, 0, -0.8, 0.6, 0.75, 0.20483276469913347
0, -1, 1, 0, -0.7071067811865475, 0.7071067811865475, 0.75, 0.25
0, -0.75, -1, 0, -0.6, -0.8, 0.25, 0.2951672353008665
0, -0.75, -0.75, 0, -0.7071067811865476, -0.7071067811865476, 0.25, 0.25
0, -0.75, -0.5, 0, -0.8320502943378437, -0.5547001962252291, 0.25, 0.18716704181099875
0, -0.75, -0.25, 0, -0.9486832980505138, -0.31622776601683794, 0.25, 0.10241638234956674
0, -0.75, 0, 0, -1, 0, 1, 0
0, -0.75, 0.25, 0, -0.9486832980505138, 0.31622776601683794, 0.75, 0.10241638234956674
0, -0.75, 0.5, 0, -0.8320502943378437, 0.5547001962252291, 0.75, 0.18716704181099875
0, -0.75, 0.75, 0, -0.7071067811865476, 0.7071067811865476, 0.75, 0.25
0, -0.75, 1, 0, -0.6, 0.8, 0.75, 0.2951672353008665
0, -0.5, -1, 0, -0.4472135954999579, -0.8944271909999159, 0.25, 0.35241638234956674
0, -0.5, -0.75, 0, -0.5547001962252291, -0.8320502943378437, 0.25, 0.31283295818900125
0, -0.5, -0.5, 0, -0.7071067811865475, -0.7071067811865475, 0.25, 0.25
0, -0.5, -0.25, 0, -0.8944271909999159, -0.4472135954999579, 0.25, 0.14758361765043326
0, -0.5, 0, 0, -1, 0, 1, 0
0, -0.5, 0.25, 0, -0.8944271909999159, 0.4472135954999579, 0.75, 0.14758361765043326
0, -0.5, 0.5, 0, -0.7071067811865475, 0.7071067811865475, 0.75, 0.25
0, -0.5, 0.75, 0, -0.5547001962252291, 0.8320502943378437, 0.75, 0.31283295818900125
0, -0.5, 1, 0, -0.4472135954999579, 0.8944271909999159, 0.75, 0.35241638234956674
0, -0.25, -1, 0, -0.24253562503633297, -0.9701425001453319, 0.25, 0.42202086962263063
0, -0.25, -0.75, 0, -0.31622776601683794, -0.9486832980505138, 0.25, 0.39758361765043326
0, -0.25, -0.5, 0, -0.4472135954999579, -0.8944271909999159, 0.25, 0.35241638234956674
0, -0.25, -0.25, 0, -0.7071067811865475, -0.7071067811865475, 0.25, 0.25
0, -0.25, 0, 0, -1, 0, 1, 0
0, -0.25, 0.25, 0, -0.7071067811865475, 0.7071067811865475, 0.75, 0.25
0, -0.25, 0.5, 0, -0.4472135954999579, 0.8944271909999159, 0.75, 0.35241638234956674
0, -0.25, 0.75, 0, -0.31622776601683794, 0.9486832980505138, 0.75, 0.39758361765043326
0, -0.25, 1, 0, -0.24253562503633297, 0.9701425001453319, 0.75, 0.42202086962263063
0, 0, -1, 0, 0, -1, 0.25, 0.5
0, 0, -0.75, 0, 0, -1, 0.25, 0.5
0, 0, -0.5, 0, 0, -1, 0.25, 0.5
0, 0, -0.25, 0, 0, -1, 0.25, 0.5
0, 0, 0.25, 0, 0, 1, 0.75, 0.5
0, 0, 0.5, 0, 0, 1, 0.75, 0.5
0, 0, 0.75, 0, 0, 1, 0.75, 0.5
0, 0, 1, 0, 0, 1, 0.75, 0.5
0, 0.25, -1, 0, 0.24253562503633297, -0.9701425001453319, 0.25, 0.5779791303773694
0, 0.25, -0.75, 0, 0.31622776601683794, -0.9486832980505138, 0.25, 0.6024163823495667
0, 0.25, -0.5, 0, 0.4472135954999579, -0.8944271909999159, 0.25, 0.6475836176504333
0, 0.25, -0.25, 0, 0.7071067811865475, -0.7071067811865475, 0.25, 0.75
0, 0.25, 0, 0, 1, 0, 1, 1
0, 0.25, 0.25, 0, 0.7071067811865475, 0.7071067811865475, 0.75, 0.75
0, 0.25, 0.5, 0, 0.4472135954999579, 0.8944271909999159, 0.75, 0.6475836176504333
0, 0.25, 0.75, 0, 0.31622776601683794, 0.9486832980505138, 0.75, 0.6024163823495667
0, 0.25, 1, 0, 0.24253562503633297, 0.9701425001453319, 0.75, 0.5779791303773694
0, 0.5, -1, 0, 0.4472135954999579, -0.8944271909999159, 0.25, 0.6475836176504333
0, 0.5, -0.75, 0, 0.5547001962252291, -0.8320502943378437, 0.25, 0.6871670418109987
0, 0.5, -0.5, 0, 0.7071067811865475, -0.7071067811865475, 0.25, 0.75
0, 0.5, -0.25, 0, 0.8944271909999159, -0.4472135954999579, 0.25, 0.8524163823495667
0, 0.5, 0, 0, 1, 0, 1, 1
0, 0.5, 0.25, 0, 0.8944271909999159, 0.4472135954999579, 0.75, 0.8524163823495667
0, 0.5, 0.5, 0, 0.7071067811865475, 0.7071067811865475, 0.75, 0.75
0, 0.5, 0.75, 0, 0.5547001962252291, 0.8320502943378437, 0.75, 0.6871670418109987
0, 0.5, 1, 0, 0.4472135954999579, 0.8944271909999159, 0.75, 0.6475836176504333
0, 0.75, -1, 0, 0.6, -0.8, 0.25, 0.7048327646991335
0, 0.75, -0.75, 0, 0.7071067811865476, -0.7071067811865476, 0.25, 0.75
0, 0.75, -0.5, 0, 0.8320502943378437, -0.5547001962252291, 0.25, 0.8128329581890013
0, 0.75, -0.25, 0, 0.9486832980505138, -0.31622776601683794, 0.25, 0.8975836176504333
0, 0.75, 0, 0, 1, 0, 1, 1
0, 0.75, 0.25, 0, 0.9486832980505138, 0.31622776601683794, 0.75, 0.8975836176504333
0, 0.75, 0.5, 0, 0.8320502943378437, 0.5547001962252291, 0.75, 0.8128329581890013
0, 0.75, 0.75, 0, 0.7071067811865476, 0.7071067811865476, 0.75, 0.75
0, 0.75, 1, 0, 0.6, 0.8, 0.75, 0.7048327646991335
0, 1, -1, 0, 0.7071067811865475, -0.7071067811865475, 0.25, 0.75
0, 1, -0.75, 0, 0.8, -0.6, 0.25, 0.7951672353008665
0, 1, -0.5, 0, 0.8944271909999159, -0.4472135954999579, 0.25, 0.8524163823495667
0, 1, -0.25, 0, 0.9701425001453319, -0.24253562503633297, 0.25, 0.9220208696226307
0, 1, 0, 0, 1, 0, 1, 1
0, 1, 0.25, 0, 0.9701425001453319, 0.24253562503633297, 0.75, 0.9220208696226307
0, 1, 0.5, 0, 0.8944271909999159, 0.4472135954999579, 0.75, 0.8524163823495667
0, 1, 0.75, 0, 0.8, 0.6, 0.75, 0.7951672353008665
0, 1, 1, 0, 0.7071067811865475, 0.7071067811865475, 0.75, 0.75
